InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
CAS,SU,5311,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,32.7252800000,-114.6236100000,20396.00000000000000,,United States,Arizona,,,,"Yuma, Ariz.",,,,,,"Gilbert, Charles H.",,default location and error radius for Yuma.,PreservedSpecimen,with SU 3833,1995-01-05 00:00:00.0
CAS,SU,5440,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,31.6289440000,-114.6594490000,42281.00000000000000,,Mexico,,,,,at Horseshoe Bend,,,,,,"Gilbert, Charles H.",,Error covers area around mouth of Rio Colorado.,PreservedSpecimen,see SU 5438 - discarded,1996-08-21 00:00:00.0
CAS,SU,10505,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,32.7252800000,-114.6236100000,20396.00000000000000,,United States,Arizona,,,,"Yuma, Ariz.",,,,,,"Gilbert, Charles H.",,default location and error radius for Yuma.,PreservedSpecimen,,1995-04-06 00:00:00.0
CAS,SU,10509,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,32.7252800000,-114.6236100000,20396.00000000000000,,United States,Arizona,,,,"Yuma, Ariz.",,,,,,"Gilbert, Charles H.",,default location and error radius for Yuma.,PreservedSpecimen,,1995-04-06 00:00:00.0
CAS,ICH,53363,2,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,,,,,United States,Arizona,,,,"Colorado, ",,,1978,5,9,"Schneibeli, W.",,,PreservedSpecimen,Died in Steinhart Aq.  Gift of CF&G.,2013-06-28 00:00:00.0
CAS,ICH,66191,3,Ptychocheilus lucius,Cyprinidae,skeletal-DRY,,40.9143430000,-109.4216670000,195.00000000000000,,United States,Utah,Daggett County,,,"Green R., Green River, in pool below lower copper dam of Flaming Gorge Dam (under construction).",,< 3 ft,1961,7,21,"Miller, R. H.; Miller, G. H.; Uyeno, T.",,,PreservedSpecimen,In 3 boxes.,2008-01-11 16:26:20.0
CAS,ICH,66216,1,Ptychocheilus lucius,Cyprinidae,skeletal,,33.4235610000,-116.0398640000,3596.00000000000000,,United States,California,Imperial County,,,Travertine Rock.,,,1951,1,3,"Follett, Wilbur I.; Follett, Evelyn B.",,Only water near Travertine Rock is Salton Sea or nearby Garner Wash.,PreservedSpecimen,Right quadrate only.,2013-06-28 00:00:00.0
CAS,ICH,66217,1,Ptychocheilus lucius,Cyprinidae,skeletal,,35.8760590000,-114.6652240000,354.00000000000000,,United States,Arizona,Mohave County,,,"Colorado R., Willow Beach Hatchery.",,,1975,11,18,,,,PreservedSpecimen,"From Steinhart Aquarium, 13 Oct 1977.",1997-09-22 00:00:00.0
CAS,ICH,67929,1,Ptychocheilus lucius,Cyprinidae,alc,,,,,,United States,,,,,,,,,,,,,,PreservedSpecimen,"Squawfish, endangered species.",2008-11-24 12:16:35.0
CAS,SU,31752,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,33.3166350000,-114.7003220000,3120.00000000000000,,United States,California,,,,"Colorado River, opposite Cibola",,,1910,4,10,"Grinnell, J.",,Note: this locale is on the California-Arizona border.,PreservedSpecimen,"remarks in catalogue, 'caught on hook; see peculiar teeth pos.'",1996-05-30 00:00:00.0
CAS,SU,33212,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,34.6913160000,-114.4652220000,446.00000000000000,,United States,California,San Bernardino County,,,"Colorado R., 0.25 mile south of mouth of Mohave Wash, Mohave Canyon,",,,1938,5,16,"Follett, Wilbur I.",,,PreservedSpecimen,,2013-06-28 00:00:00.0
CAS,ICH,73550,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,,,,,United States,Arizona,,,,Gila River,,,,,,,,,PreservedSpecimen,"""W. L. Carpenter"" appears in IU catalog (collector??)",1997-10-10 00:00:00.0
CAS,ICH,73574,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,38.9951470000,-110.1413690000,10231.00000000000000,,United States,Utah,,,,"Green River at Blake City; river here flows through barren desert, largely bounded by high cliffs.",,,1889,8,11,"Jordan, David S.; Evermann, Barton W.; Fesler, Bert; et al",,Green River originally named Blake.  Could not locate Blake City.,PreservedSpecimen,"River yellow, fairly clear, ca. 500' wide, 3-8' deep",1997-01-14 00:00:00.0
CAS,ICH,73577,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,38.7507550000,-108.0686730000,4326.00000000000000,,United States,Colorado,Delta County,,,"Gunnison R., At Delta; river 3-4 rods wide, 2-5 rods deep, with mani islands in broad channel; current and water clear.",,,1889,8,1,"Jordan, David S.; Evermann, Barton W.; Fesler, Bert; et al",,,PreservedSpecimen,Temperature ca. 72 deg.,2001-10-05 00:00:00.0
CAS,ICH,225002,2,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,,,,,,,,,,Part of Willow Beach Hatchery Stock.  Died Spring of 1976 at U.N.L.V. Fish Facilities.,,,,,,"Wilde., e",,,PreservedSpecimen,No collecting data.  Rec'd from UNLV.,2009-01-16 11:07:35.0
ANSP,FISH,169678,48,Ptychocheilus lucius,Cyprinidae,48 alc; 0 sk; 0 c&s,,33.192156,-104.348124,601,WGS 84,USA,New Mexico,Chavez Co.,,,Captive Stock: Dexter National Fish Hatchery;Dexter.,,,0,0,0,D. Hendrickson & Co.,"GEOLocate (Rios & Bart, 2010)","Error radius encloses all of the Dexter Fish Hatchery.Point in approximate center of hatchery land, just east of main holding ponds.",PreservedSpecimen,,
ANSP,FISH,169680,1,Ptychocheilus lucius,Cyprinidae,0 alc; 1 sk; 0 c&s,,33.192156,-104.348124,601,WGS 84,USA,New Mexico,Chavez Co.,,,Captive Stock : Dexter National Fish Hatchery;Dexter.,,,0,0,0,W. L. Minckley,"GEOLocate (Rios & Bart, 2010)","Error radius encloses all of the Dexter Fish Hatchery.Point in approximate center of hatchery land, just east of main holding ponds.",PreservedSpecimen,,
UCM,Fish specimens,UCM:Fish:7366,,Ptychocheilus lucius,Cyprinidae,body parts (dry),,,,,,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Dinosaur National Monument, Yampa River, Castle Park",,,1948,07,03,Collector(s): H. S. Rodeck,,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: B.L. Bennett, 18 February 2000",2019-05-26 19:54:32.0
UCM,Fish specimens,UCM:Fish:7356,4,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery",,,1999,05,16,"Collector(s): R. Hamman, Harold M. Tyus",not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; one of 4 is holding another in its mouth (cannibalism?); one small tag associated with lot indicates &#34;Dexter NFH&TC Date: 10/22/1997; Collector: DH; Tank: 8C; Species/Year Class: CSF/96; Remarks: Cannibals&#34; (CSF=Colorado Squawfish?); Cataloged by: B.L. Bennett, 11 February 2000; collector 2 original: H.M. Tyus",2019-05-26 18:37:38.0
UCM,Fish specimens,UCM:Fish:7351,4,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery",,,,,,"Collector(s): R. Hamman, Harold M. Tyus",not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; oversize in a blue tank; Cataloged by: B.L. Bennett, 10 February 2000; collector 2 original: H.M. Tyus",2019-05-26 20:22:04.0
UCM,Fish specimens,UCM:Fish:367,,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,38.358578,-107.792124,51256,World Geodetic System 1984,United States,Colorado,Routt County,,,"Colorado, Uncompahgre River",,,,,,Collector(s): unknown,not recorded,,PreservedSpecimen,Conservation Status: federally endangered; missing as of Fall 2009,2019-05-26 20:18:11.0
UCM,Fish specimens,UCM:Fish:6695,2,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Yampa River at Castle Park, Dinosaur National Monument",,,1948,07,24,Collector(s): Lowell E. Swenson,,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: P.B. LaRochelle, 19 November 1981",2019-05-26 19:54:34.0
UCM,Fish specimens,UCM:Fish:6652,1,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Yampa River, Castle Park, Dinosaur National Monument",,,1948,06,27,Collector(s): Hugo G. Rodeck,,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: P.B. LaRochelle, 08 November 1979; collector 1 original: H.G. Rodeck",2019-05-26 18:41:14.0
UCM,Fish specimens,UCM:Fish:7357,2,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery, Pond 8B",,,1997,07,09,"Collector(s): R. Hamman, Harold M. Tyus",not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; Cataloged by: B.L. Bennett, 11 February 2000; collector 2 original: H.M. Tyus",2019-05-26 20:18:11.0
UCM,Fish specimens,UCM:Fish:367,,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,Colorado,,,,"Colorado, Uncompahgre River",,,,,,Collector(s): unknown,,,PreservedSpecimen,Conservation Status: federally endangered; missing as of Fall 2009,2019-05-26 20:18:11.0
UCM,Fish specimens,UCM:Fish:7357,2,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,New Mexico,Chaves County,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery, Pond 8B",,,1997,07,09,"Collector(s): R. Hamman, Harold M. Tyus",,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; Cataloged by: B.L. Bennett, 11 February 2000; collector 2 original: H.M. Tyus",2019-05-26 20:18:11.0
UCM,Fish specimens,UCM:Fish:7366,,Ptychocheilus lucius,Cyprinidae,body parts (dry),,40.471733,-108.899145,478,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Dinosaur National Monument, Yampa River, Castle Park",,,1948,07,03,Collector(s): H. S. Rodeck,not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: B.L. Bennett, 18 February 2000",2019-05-26 19:54:32.0
UCM,Fish specimens,UCM:Fish:6652,1,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,40.471733,-108.899145,478,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Yampa River, Castle Park, Dinosaur National Monument",,,1948,06,27,Collector(s): Hugo G. Rodeck,not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: P.B. LaRochelle, 08 November 1979; collector 1 original: H.G. Rodeck",2019-05-26 18:41:14.0
UCM,Fish specimens,UCM:Fish:6695,2,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,40.471733,-108.899145,478,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Yampa River at Castle Park, Dinosaur National Monument",,,1948,07,24,Collector(s): Lowell E. Swenson,not recorded,,PreservedSpecimen,"Conservation Status: federally endangered; Cataloged by: P.B. LaRochelle, 19 November 1981",2019-05-26 19:54:34.0
UCM,Fish specimens,UCM:Fish:5220,,Ptychocheilus lucius,Cyprinidae,skeleton (dry),,,,,,United States,Colorado,Moffat County,,,"Colorado, Moffat County, Yampa River in Castle Park, Dinosaur National Monument",,,,,,Collector(s): Hugo G. Rodeck,,,PreservedSpecimen,Conservation Status: federally endangered; missing as of Fall 2009; collector 1 original: H.G. Rodeck,2019-05-25 13:07:11.0
UCM,Fish specimens,UCM:Fish:7356,4,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,New Mexico,Chaves County,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery",,,1999,05,16,"Collector(s): R. Hamman, Harold M. Tyus",,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; one of 4 is holding another in its mouth (cannibalism?); one small tag associated with lot indicates &#34;Dexter NFH&TC Date: 10/22/1997; Collector: DH; Tank: 8C; Species/Year Class: CSF/96; Remarks: Cannibals&#34; (CSF=Colorado Squawfish?); Cataloged by: B.L. Bennett, 11 February 2000; collector 2 original: H.M. Tyus",2019-05-26 18:37:38.0
UCM,Fish specimens,UCM:Fish:7351,4,Ptychocheilus lucius,Cyprinidae,whole organism (70% ethanol),,,,,,United States,New Mexico,Chaves County,,,"New Mexico, Chaves County, Dexter, Dexter National Fish Hatchery",,,,,,"Collector(s): R. Hamman, Harold M. Tyus",,,PreservedSpecimen,"Conservation Status: federally endangered; USFWS permit obtained; oversize in a blue tank; Cataloged by: B.L. Bennett, 10 February 2000; collector 2 original: H.M. Tyus",2019-05-26 20:22:04.0
TCWC,Ichthyology,6622.03,8,Ptychocheilus lucius,Cyprinidae,70% alcohol,,33.19244,-104.3501,,not recorded (forced WGS84),United States,New Mexico,,,,"USA | New Mexico | Dexter National Fish Hatchery, Dexter, NM",,,1987,7,21,"Dixon, J. R. et al.",,,PreservedSpecimen,,2018-09-19
TCWC,Ichthyology,6921.04,6,Ptychocheilus lucius,Cyprinidae,70% alcohol,,33.19244,-104.3501,,not recorded (forced WGS84),United States,New Mexico,Chaves,,,USA | New Mexico | Chaves | Dexter National Fish Hatchery | Dexter National Fish Hatchery,,,1987,7,28,Jenkins J.,,,PreservedSpecimen,,2018-09-19
LACM,Fish,92,1,Ptychocheilus lucius,Cyprinidae,,,33.4102778,-114.6994444,,not recorded (forced WGS84),United States,California,,,,North America | USA | California | - | Palo Verde,,,1930,3,26,,,Estimated latitude/longitude using Encarta World Atlas 2001. No error or extent calculated.  Needs  better georeferencing.,PreservedSpecimen,"Specimens lost? Not on shelf as of 23 Aug 2011. Was on loan to D. Buth along with Gila and Notimigonus, but they were returned in 1989. Had wrong catalog number (LACM 745) on loan form to Buth. Specimen may be lost in Section, RFF.",2018-10-08
LACM,Fish,59199-1,21,Ptychocheilus lucius,Cyprinidae,otolith,,,,,,,Colorado,Colorado River,,,North America | USA | Colorado | Colorado River,,,,,,,,,PreservedSpecimen,"J. St Amant, Fitch Otolith Collection.",2018-10-08
CUMV,Fish,87692,,Ptychocheilus lucius,Cyprinidae,whole organism (isopropanol) - 1,,,,,,United States,Utah,,,,North America | United States | Utah | Unknown,,,1860,1,1,unknown,,,PreservedSpecimen,,2018-03-01
USNM,Fishes,125214,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Colorado,,,,Colorado: Uncompahgre River At Delta,,,1889,8,1,D. Jordan et al.,,,PreservedSpecimen,1,
USNM,Fishes,75995,2,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Colorado R., Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,259485,2,Ptychocheilus lucius,Cyprinidae,Dry Osteological Specimen,,,,,,United States,Arizona,,,,Gila Grandis Az.,,,,,,,,,PreservedSpecimen,Pharyngeal teeth. Stored in Osteo Collection.,
USNM,Fishes,129967,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,,,,"Arizona: Salt River at Roosevelt, Gila County",,,1904,4,25,F. Chamberlain,,,PreservedSpecimen,1,
USNM,Fishes,16636,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,California,,,,California,,,1871,,,F. Bischoff,,,PreservedSpecimen,See notes in jar & orig. tag on fish,
USNM,Fishes,45407,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,75994,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Colorado R., Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,41667,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Utah,,,,"Green River, Utah",,,1889,,,D. Jordan,,,PreservedSpecimen,1,
USNM,Fishes,45406,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,203,1,Ptychocheilus lucius,Cyprinidae,Dry Osteological Specimen,,,,,,United States,,,,,Colorado River.,,,,,,A. Schott,,,PreservedSpecimen,"Mammals cat. no. 2757; pharyngeal teeth Pharyngeal teeth, 1 arch, in Osteo Type Collection Pharyngeal jaw, 1 piece; stored in Osteo Type Collection",
USNM,Fishes,143287,3,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Colorado,,,,Colorado River Basin,,,,,,H. Mollhausen,,,PreservedSpecimen,3,
USNM,Fishes,20224,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Colorado,,,,Colorado,,,,,,,,,PreservedSpecimen,1,
USNM,Fishes,83622,10,Ptychocheilus lucius,Cyprinidae,,,,,,,Mexico,,,,,Mexican Boundary,,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,47075,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Yuma, Arizona.",,,,,,,,,PreservedSpecimen,,
USNM,Fishes,132091,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,New Mexico,,,,New Mexico: San Juan River,,,,,,E. Barker,,,PreservedSpecimen,Out of USNM 118996,
USNM,Fishes,259486,1,Ptychocheilus lucius,Cyprinidae,Dry Osteological Specimen,,,,,,United States,Arizona,,,,"Arizona; Salt River, Gleason Flat between Cherry and Canyon Crks.",,,1926,,,B. Thomas,,,PreservedSpecimen,Fish bone ledger no. 27408; skull. Stored in Osteo Collection.,
USNM,Fishes,15990,5,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,,,,Arizona,,,1871,,,,,,PreservedSpecimen,,
USNM,Fishes,83552,3,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,California,,,,Mexican Boundry Survey California,,,1894,9,3,E. Mearns,,,PreservedSpecimen,3,
USNM,Fishes,45409,1,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,Yuma  County,,,"Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,,
USNM,Fishes,48130,5,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,,,,"Tempe, Arizona",,,,,,C. Gilbert,,,PreservedSpecimen,5,
USNM,Fishes,75996,5,Ptychocheilus lucius,Cyprinidae,,,,,,,United States,Arizona,,,,"Colorado R., Yuma, Arizona",,,,,,E. Mearns,,,PreservedSpecimen,5,
USNM,Fishes,374665,1,Ptychocheilus lucius,Cyprinidae,,,40.1172,-123.828,,Decimal degrees,United States,California,,,,Redwood Creek.,,,2003,7,22,,,,PreservedSpecimen,EPA tag no. 03.,
TU,Fish,108940,368,Ptychocheilus lucius,Cyprinidae,,,40.35528,-109.3447,,,United States of America,Utah,Uintah,,,"Green River, 0.5 mi. S of Jensen, along secondary road.",,,1976,8,29,"Suttkus, Clemmer, Williams, Jones & Fisher",,,PreservedSpecimen,3/368 spms gifted 2004-001G,
TU,Fish,99139,1,Ptychocheilus lucius,Cyprinidae,,,40.34528,-109.3589,,,United States of America,Utah,Uintah,,,"Green River, 3.0 mi. S of Jensen, along secondary road.",,,1976,8,29,"Suttkus, Clemmer, Williams, Jones & Fisher",,,PreservedSpecimen,,
TU,Fish,99162,1,Ptychocheilus lucius,Cyprinidae,,,38.60333,-109.5769,,,United States of America,Utah,Grand,,,"Colorado River, 3.0 mi. N of Moab along right bank.",,,1976,8,30,"Suttkus, Clemmer, Jones & Fisher",,,PreservedSpecimen,,
TU,Fish,104143,1,Ptychocheilus lucius,Cyprinidae,,,38.60333,-109.5769,,,United States of America,Utah,Grand,,,"Colorado River 3.7 mi. N of Moab, off Hwy. 163.",,,1977,10,3,"Suttkus, Beckham & Rohmann",,,PreservedSpecimen,,
