InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:86093,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.28463,-109.471962,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, at confluence of Recapture Creek, 7.7 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.02 meters-.39 meters,2011,05,19,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"San Juan River 2011 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow; Monitoring site",2019-05-27 07:11:41.0
MSB,Fish specimens,MSB:Fish:44269,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.27911111,-109.5044444,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 6.1 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.35 meters,1999,05,13,"Collector(s): W. H. Brandenburg, Stephen R. Davenport",not recorded,,PreservedSpecimen,"MSB San Juan River 1999 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Stephen R. Davenport",2019-05-27 05:17:52.0
MSB,Fish specimens,MSB:Fish:85863,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.223529,-109.672971,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.2 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.03 meters-.27 meters,2011,05,16,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2011 Larval Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Jennifer L. Hester",2019-05-27 07:14:41.0
MSB,Fish specimens,MSB:Fish:87901,140,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.14477928,-109.1160649,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.0 miles upstream of Aneth.",,.01 meters-.17 meters,2012,05,16,"Collector(s): Jennifer Hester, Bruce L. Christman",not recorded,,PreservedSpecimen,"San Juan River 2012 Larval Fish Surveys; verbatim collectors: Jennifer L. Hester, Bruce L. Christman",2019-05-27 05:54:07.0
MSB,Fish specimens,MSB:Fish:97965,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.212306,-109.987133,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 19.1 miles downstream of Mexican Hat raft pull out area.",,.33 meters,2014,06,24,"Collector(s): Michael A. Farrington, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Austin L. Fitzgerald",2019-05-27 07:31:13.0
MSB,Fish specimens,MSB:Fish:69683,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,40.430666,-109.249671,1660,World Geodetic System 1984,United States,Utah,Uintah County,,,"Utah: Uintah Co., Green River, between Split Mountain and Green River campgrounds.. Collector(s): CD Vanicek",,,1966,08,18,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",GeoLocate,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: C. D. Vanicek, USGS Biological Survey Fort Collins",2019-05-27 04:38:36.0
MSB,Fish specimens,MSB:Fish:81562,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.16518113,-109.9478692,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 14.1 miles downstream of Mexican Hat raft pull out area.",,.03 meters-.47 meters,2010,05,18,"Collector(s): W. H. Brandenburg, Adam Barkalow, Mary A. Brandenburg",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow, Mary A. Brandenburg; released fish",2019-05-27 07:51:26.0
MSB,Fish specimens,MSB:Fish:94880,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.27769677,-109.5048866,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.0 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.09 meters,2013,06,13,"Collector(s): Michael A. Farrington, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: Michael A. Farrington, Judith M. Barkstedt",2019-05-27 05:27:57.0
MSB,Fish specimens,MSB:Fish:88443,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.28827897,-110.3904635,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.5 mile upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.01 meters-.5 meters,2012,06,14,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2012 Larval Fish Surveys; verbatim collectors: W. Howard Brandenburg, Jennifer L. Hester",2019-05-27 07:24:34.0
MSB,Fish specimens,MSB:Fish:53632,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.1625257,-109.8366843,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.5 miles upstream of Mexican Hat raft pull out area.",,.03 meters-.16 meters,2002,04,30,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"MSB San Juan River 2002 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington",2019-05-27 02:52:37.0
MSB,Fish specimens,MSB:Fish:63538,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.284941,-110.284608,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.15 meters,2007,06,14,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Michael A. Farrington; No GPS coverage.",2019-05-27 07:39:01.0
MSB,Fish specimens,MSB:Fish:63665,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2762173,-109.4293751,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 10.2 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.28 meters,2007,06,15,"Collector(s): Conner C. McBride, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Razorback Sucker Survey; verbatim collectors: Conner C. McBride, Austin L. Fitzgerald",2019-05-27 07:11:22.0
MSB,Fish specimens,MSB:Fish:54325,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2690344,-109.3312874,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, at Montezuma Creek, near town of Montezuma Creek and the UT State HWY 163 bridge crossing.",,.01 meters-.39 meters,2002,07,12,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-Z5; Storage: 70% EtOH, 81-Z5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:36:45.0
MSB,Fish specimens,MSB:Fish:95229,6,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.29321454,-110.2402121,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.5 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.5 meters,2013,06,13,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-P10; Storage: 95% EtOH, 81-P10; 1790, 1791; Photograph number: 1790, 1791",2019-05-27 05:36:36.0
MSB,Fish specimens,MSB:Fish:66829,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 55% isopropanol)",,39.307466,-110.057091,,World Geodetic System 1984,United States,Utah,Emery County,,,"Utah: Emery-Grand Cos., Colorado Drainage. Green R. at Range Cr.. Collector(s): P.B. Holden",,,1968,08,15,"Collector(s): Paul B. Holden, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Paul B. Holden, USGS Biological Survey Fort Collins",2019-05-27 05:10:58.0
MSB,Fish specimens,MSB:Fish:47937,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,36.959041,-108.999987,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 2.2 miles upstream of the Mancos River confluence.",,.09 meters-.38 meters,2000,06,01,"Collector(s): W. H. Brandenburg, Donald E. Gibson",not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 81-F5; Storage: 70% EtOH, 81-F5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:17:29.0
MSB,Fish specimens,MSB:Fish:53799,39,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2547786,-109.2718326,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 4.8 miles downstream of Aneth.",,.02 meters-.28 meters,2002,05,18,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-U5; Storage: 70% EtOH, 81-U5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 02:52:32.0
MSB,Fish specimens,MSB:Fish:74093,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.3033417,-110.3101765,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263, at Steer Gulch.",,.02 meters-.25 meters,2009,06,18,"Collector(s): W. H. Brandenburg, Adam Barkalow",not recorded,,PreservedSpecimen,"San Juan River 2009 Larval Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow; Water quality meter is non functional",2019-05-27 05:57:56.0
MSB,Fish specimens,MSB:Fish:81577,143,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.24140339,-110.0755288,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 21.7 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.03 meters-.54 meters,2010,05,19,"Collector(s): W. H. Brandenburg, Adam Barkalow, Mary A. Brandenburg",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow, Mary A. Brandenburg",2019-05-27 08:02:12.0
MSB,Fish specimens,MSB:Fish:63545,10,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.3045774,-110.3103119,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263 at Steer Gulch.",,.27 meters,2007,06,14,"Collector(s): W. H. Brandenburg, Michael A. Farrington",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-R6; Storage: 70% EtOH, 81-R6; 0119; Narrow (.30 m) connection to main channel. Juveniles outnumber larval catostomids.; Photograph number: 0119; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 07:38:58.0
MSB,Fish specimens,MSB:Fish:53810,36,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2618172,-109.3180844,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.6 miles downstream of Aneth.",,.02 meters-.26 meters,2002,05,18,"Collector(s): W. H. Brandenburg, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-U5; Storage: 70% EtOH, 81-U5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:10:55.0
MSB,Fish specimens,MSB:Fish:97984,4,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.282164,-110.355712,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 2.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.22 meters,2014,06,26,"Collector(s): Michael A. Farrington, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Austin L. Fitzgerald",2019-05-27 05:56:29.0
MSB,Fish specimens,MSB:Fish:94733,6,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.18696977,-109.7703863,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 10.3 miles upstream of Mexican Hat raft pull out area.",,.01 meters-.29 meters,2013,05,18,"Collector(s): Michael A. Farrington, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2013 Larval Fishes Survey; verbatim collectors: Michael A. Farrington, Jennifer L. Hester",2019-05-27 07:15:06.0
MSB,Fish specimens,MSB:Fish:97898,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.15832,-109.128037,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.9 miles upstream of Aneth.",,.2 meters,2014,05,21,"Collector(s): Michael A. Farrington, Tracy A. Diver",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Tracy A. Diver",2019-05-27 05:59:04.0
MSB,Fish specimens,MSB:Fish:48832,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2858471,-110.1104633,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 18.2 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,,2001,05,17,"Collector(s): W. H. Brandenburg, Donald E. Gibson",not recorded,,PreservedSpecimen,"MSB San Juan River 2001 Larval Razorback Sucker Study; verbatim collectors: W. Howard Brandenburg, Donald E. Gibson; Traps did not seem to work well maybe due to low water visibility",2019-05-27 05:12:20.0
MSB,Fish specimens,MSB:Fish:53862,51,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2189015,-109.6853707,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.1 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.55 meters,2002,05,29,"Collector(s): Michael A. Farrington, John P. Larson",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-Z5; Storage: 70% EtOH, 81-Z5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 02:59:18.0
MSB,Fish specimens,MSB:Fish:87933,10,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.279131,-109.427924,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 10.4 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.01 meters-.29 meters,2012,05,17,"Collector(s): Jennifer Hester, Bruce L. Christman",not recorded,,PreservedSpecimen,"San Juan River 2012 Larval Fish Surveys; verbatim collectors: Jennifer L. Hester, Bruce L. Christman",2019-05-27 05:56:07.0
MSB,Fish specimens,MSB:Fish:53988,1,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol)",,36.8889032,-108.8563039,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 12.0 miles upstream of the Mancos River confluence.",,.05 meters-.13 meters,2002,06,11,"Collector(s): Michael A. Farrington, W. H. Brandenburg",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 81-Z5; Storage: 70% EtOH, 81-Z5; Used in ACC2012-VII:9 SJR Catostomid Opercal Deformity Study",2019-05-27 03:17:15.0
MSB,Fish specimens,MSB:Fish:81478,1,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.21431055,-109.1920937,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.1 miles downstream of Aneth, at McElmo Creek confluence.",,.06 meters-.36 meters,2010,05,19,"Collector(s): Michael A. Farrington, Lee E. Renfro, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: Michael A. Farrington, Lee E. Renfro, Jennifer L. Hester",2019-05-27 06:01:14.0
MSB,Fish specimens,MSB:Fish:81588,152,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.28703056,-110.1131801,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 18.0 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.03 meters-.27 meters,2010,05,19,"Collector(s): W. H. Brandenburg, Adam Barkalow, Mary A. Brandenburg",not recorded,,PreservedSpecimen,"San Juan River 2010 Razorback Sucker Larval Survey; verbatim collectors: W. Howard Brandenburg, Adam L. Barkalow, Mary A. Brandenburg",2019-05-27 08:10:23.0
MSB,Fish specimens,MSB:Fish:49962,30,Xyrauchen texanus,Catostomidae,"whole organism (formalin-fixed, 70% ethanol); fin clip (95% ethanol)",,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,Chaves County,,,USFWS Dexter National Fish Hatchery and Technology Center. Ponds,,,2004,07,27,Collector(s): D. Hampton,GeoLocate,,PreservedSpecimen,"Storage: 70% EtOH; Taxonomic history: Voucher; 2003 year class juveniles; parents from Lake Mohave, a reservoir in Arizona and Nevada.",2019-05-27 03:11:16.0
MSB,Fish specimens,MSB:Fish:97893,2,Xyrauchen texanus,Catostomidae,whole organism (95% ethanol),,37.144656,-109.116091,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.0 miles upstream of Aneth.",,.28 meters,2014,05,20,"Collector(s): Michael A. Farrington, Tracy A. Diver",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Michael A. Farrington, Tracy A. Diver",2019-05-27 05:54:16.0
